isin,symbol,action_type,raw_subject,ratio_factor,ex_date,source
,GICL,split,Yahoo Finance (Ratio: 2.0),2.0,2022-08-19,yfinance
339105,GICL,bonus,BONUS 1:4,1.25,2021-03-18,nse_corp_actions:sme
INE481Y01014,GICRE,bonus,Bonus 1:1/Dividend- Rs 13.5 Per Share,2.0,2018-07-12,nse_corp_actions:equities
INE047B01011,GILLANDERS,bonus,Bonus 1:2,1.5,2010-09-14,nse_corp_actions:equities
406725,GIRIRAJ,bonus,BONUS 4:1,5.0,2023-11-03,nse_corp_actions:sme
INE159A01016,GLAXO,bonus,Bonus 1:1,2.0,2018-09-11,nse_corp_actions:equities
INE935A01035,GLENMARK,split,Agm/Fv Split Rs.2 To Re.1,2.0,2007-09-10,nse_corp_actions:equities
INE291W01011,GLOBAL,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share,2.5,2024-12-10,nse_corp_actions:equities
INE291W01011,GLOBAL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2022-10-19,nse_corp_actions:equities
333108,GLOBAL,bonus,BONUS 31:10,4.1,2020-11-12,nse_corp_actions:sme
INE581X01013,GLOBE,bonus,Bonus 2:1,3.0,2021-08-03,nse_corp_actions:equities
INE581X01013,GLOBE,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2021-08-03,nse_corp_actions:equities
INE932G01013,GLODYNE,split,Face Value Split From Rs.10/- To Rs.6/-,1.666667,2011-02-10,nse_corp_actions:equities
INE075D01018,GMBREW,bonus,Bonus 1:4,1.25,2024-05-24,nse_corp_actions:equities
INE075D01018,GMBREW,bonus,Bonus 1:4,1.25,2018-05-21,nse_corp_actions:equities
INE075D01018,GMBREW,bonus,Bonus 1:4,1.25,2016-05-30,nse_corp_actions:equities
INE075D01018,GMBREW,bonus,Dividend Rs 2.50/- Per Share / Bonus 1 : 4,1.25,2014-05-16,nse_corp_actions:equities
INE131A01031,GMDCLTD,bonus,Bonus 1:1,2.0,2008-10-16,nse_corp_actions:equities
INE131A01031,GMDCLTD,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-11-08,nse_corp_actions:equities
INE541A01023,GMMPFAUDLR,bonus,Bonus 2:1,3.0,2022-07-11,nse_corp_actions:equities
INE776C01039,GMRAIRPORT,split,Fv Split Rs.2/- To Re.1/-,2.0,2009-10-01,nse_corp_actions:equities
INE776C01039,GMRAIRPORT,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-09-28,nse_corp_actions:equities
INE934S01014,GNA,bonus,Bonus 1:1,2.0,2023-09-01,nse_corp_actions:equities
,GNA,split,Yahoo Finance (Ratio: 2.0),2.0,2023-08-11,yfinance
INE260B01010,GODFRYPHLP,bonus,Bonus 2:1,3.0,2025-09-16,nse_corp_actions:equities
INE260B01010,GODFRYPHLP,split,Face Value Split From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2014-11-28,nse_corp_actions:equities
INE102D01028,GODREJCP,bonus,Bonus 1:2,1.5,2018-09-12,nse_corp_actions:equities
INE102D01028,GODREJCP,bonus,Bonus 1:1,2.0,2017-06-22,nse_corp_actions:equities
INE102D01028,GODREJCP,split,Fv Split Rs.4/- To Re.1/-,4.0,2006-08-24,nse_corp_actions:equities
INE233A01035,GODREJIND,bonus,Bonus 1 : 1250,1.0008,2015-01-05,nse_corp_actions:equities
INE233A01035,GODREJIND,split,Fv Split Rs.6/- To Re.1/,6.0,2006-08-25,nse_corp_actions:equities
INE484J01019,GODREJPROP,split,Face Value Split From Rs.10/- To Rs.5/-,2.0,2013-11-21,nse_corp_actions:equities
INE516K01016,GOENKA,split,Face Value Split From Rs.10/- To Re.1/-,10.0,2012-10-25,nse_corp_actions:equities
INE887G01027,GOKEX,split,Fv Split Rs.10/- To Rs.5/,2.0,2007-02-08,nse_corp_actions:equities
INE020J01029,GOKUL,split,Fv Split Rs.10/- To Rs.2/Rd Revised,5.0,2009-10-14,nse_corp_actions:equities
INE314T01025,GOKULAGRO,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2025-10-14,nse_corp_actions:equities
INE025B01017,GOLDIAM,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-03-28,nse_corp_actions:equities
393100,GOLDSTAR,bonus,BONUS 1:4,1.25,2023-07-19,nse_corp_actions:sme
386046,GOLDSTAR,bonus,BONUS 4:5,1.8,2023-01-20,nse_corp_actions:sme
386040,GOLDSTAR,split,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,10.0,2023-01-20,nse_corp_actions:sme
INE705X01018,GOYALALUM,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-04-25,nse_corp_actions:equities
INE177H01013,GPIL,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,5.0,2024-10-04,nse_corp_actions:equities
INE177H01013,GPIL,bonus,Bonus 1:1,2.0,2021-10-26,nse_corp_actions:equities
INE177H01013,GPIL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2021-10-26,nse_corp_actions:equities
INE390G01014,GPTINFRA,bonus,Bonus 1:1,2.0,2024-07-03,nse_corp_actions:equities
INE390G01014,GPTINFRA,bonus,Bonus 1:1,2.0,2022-11-11,nse_corp_actions:equities
INE390G01014,GPTINFRA,bonus,Bonus 1:1,2.0,2017-07-13,nse_corp_actions:equities
INE101D01012,GRANULES,split,Face Value Split Rs 10 To Rs 1,10.0,2015-03-23,nse_corp_actions:equities
INE371A01025,GRAPHITE,split,Fv Split Rs.10/- To Rs.2/,5.0,2006-12-11,nse_corp_actions:equities
INE047A01013,GRASIM,split,Face Value Split From Rs 10 To Re 2,5.0,2016-10-06,nse_corp_actions:equities
INE024L01019,GRAVITA,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2012-05-25,nse_corp_actions:equities
INE224A01018,GREAVESCOT,split,Interim Dividend Rs 2/- Per Share And Face Value Split From Rs 10/- To Rs 2/-,0.2,2010-11-24,nse_corp_actions:equities
INE544R01013,GREENLAM,bonus,Bonus 1:1,2.0,2025-03-21,nse_corp_actions:equities
INE544R01013,GREENLAM,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,5.0,2022-02-10,nse_corp_actions:equities
INE461C01020,GREENPLY,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,5.0,2016-01-06,nse_corp_actions:equities
INE536A01023,GRINDWELL,bonus,Bonus 1:1,2.0,2016-07-14,nse_corp_actions:equities
INE192H01020,GRMOVER,bonus,Bonus 2:1,3.0,2025-12-24,nse_corp_actions:equities
INE137I01015,GRPLTD,bonus,Bonus 3:1,4.0,2024-08-12,nse_corp_actions:equities
INE580B01011,GRUH,bonus,Bonus 1:1,2.0,2018-06-06,nse_corp_actions:equities
INE580B01011,GRUH,split,Face Value Split From Rs 10 To Rs 2,5.0,2012-07-24,nse_corp_actions:equities
INE026A01017,GSFC,split,Face Value Split From Rs 10 To Rs 2,5.0,2012-09-20,nse_corp_actions:equities
,GTECJAINX,split,Yahoo Finance (Ratio: 3.1),3.1,2020-07-01,yfinance
INE826C01016,GUJAPOLLO,bonus,Bonus 1:2,1.5,2008-12-19,nse_corp_actions:equities
INE844O01022,GUJGASLTD,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2019-01-15,nse_corp_actions:equities
INE110D01013,GUJNRECOKE,bonus,Bonus 2:5,1.4,2008-10-17,nse_corp_actions:equities
INE110D01013,GUJNRECOKE,bonus,Bonus 1:1,2.0,2006-09-28,nse_corp_actions:equities
INE374A01029,GUJRATGAS,bonus,Bonus 1:1,2.0,2009-09-17,nse_corp_actions:equities
INE374A01029,GUJRATGAS,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-05-15,nse_corp_actions:equities
INE586G01017,GULFPETRO,bonus,Bonus 23:19,2.210526,2013-07-09,nse_corp_actions:equities
INE255D01016,GULPOLY,bonus,Bonus 1:5,1.2,2023-06-21,nse_corp_actions:equities
,GULPOLY,split,Yahoo Finance (Ratio: 5.0),5.0,2016-12-27,yfinance
INE251H01024,GVKPIL,split,Fv Split Rs.10/- To Re.1/,10.0,2008-02-08,nse_corp_actions:equities
INE382T01030,GVPTECH,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-01-23,nse_corp_actions:equities
INE200A01026,GVT&D,split,Fv Split Rs.10/- To Rs.2/Rd Date Revised,5.0,2008-10-22,nse_corp_actions:equities
INE066F01012,HAL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2023-09-28,nse_corp_actions:equities
INE626Z01011,HARDWYN,bonus,Bonus 2:5,1.4,2024-12-27,nse_corp_actions:equities
INE626Z01011,HARDWYN,bonus,Bonus 1:3,1.333333,2023-06-05,nse_corp_actions:equities
INE626Z01011,HARDWYN,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-06-05,nse_corp_actions:equities
INE626Z01011,HARDWYN,bonus,Bonus 1:2,1.5,2022-07-25,nse_corp_actions:equities
INE982F01028,HATHWAY,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2015-01-06,nse_corp_actions:equities
INE473B01035,HATSUN,bonus,Bonus 1:3,1.333333,2020-12-09,nse_corp_actions:equities
INE473B01035,HATSUN,bonus,Bonus 2:5,1.4,2016-07-13,nse_corp_actions:equities
INE176B01018,HAVELLS,split,Face Value Split From Rs 5/- Per Share To Re 1/- Per Share,5.0,2014-08-26,nse_corp_actions:equities
INE176B01018,HAVELLS,bonus,Bonus 1:1,2.0,2010-10-08,nse_corp_actions:equities
INE176B01018,HAVELLS,bonus,Bonus 1:1,2.0,2006-07-20,nse_corp_actions:equities
INE292B01021,HBLENGINE,split,Fv Split Rs.10/- To Re.1/,10.0,2009-11-24,nse_corp_actions:equities
INE549A01026,HCC,bonus,Bonus 1:1,2.0,2010-08-10,nse_corp_actions:equities
INE860A01027,HCLTECH,bonus,Bonus 1:1,2.0,2019-12-05,nse_corp_actions:equities
INE860A01027,HCLTECH,bonus,Bonus 1 : 1,2.0,2015-03-19,nse_corp_actions:equities
INE860A01027,HCLTECH,bonus,Bonus 1:1,2.0,2007-03-15,nse_corp_actions:equities
INE001A01028,HDFC,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2010-08-18,nse_corp_actions:equities
INE127D01025,HDFCAMC,bonus,Bonus 1:1,2.0,2025-11-26,nse_corp_actions:equities
INE040A01018,HDFCBANK,bonus,Bonus 1:1,2.0,2025-08-26,nse_corp_actions:equities
INE040A01018,HDFCBANK,split,Face Value Split (Sub-Division) - From Rs 2 Per Share To Rs 1 Per Share,2.0,2019-09-19,nse_corp_actions:equities
INE040A01018,HDFCBANK,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2011-07-14,nse_corp_actions:equities
,HDIL,split,Yahoo Finance (Ratio: 1.2857142857142858),1.2857142857142858,2008-08-21,yfinance
352519,HECPROJECT,bonus,BONUS 4:1,5.0,2021-10-07,nse_corp_actions:sme
INE545A01016,HEG,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2024-10-18,nse_corp_actions:equities
INE688E01024,HERCULES,bonus,Annual General Meeting/Dividend Rs.3.50 Per Share/Bonus 1:1 (Purpose Revised),2.0,2012-07-11,nse_corp_actions:equities
INE688E01024,HERCULES,split,Fv Split Rs.10/- To Re.1/,10.0,2008-09-17,nse_corp_actions:equities
INE978A01019,HERITGFOOD,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2017-10-10,nse_corp_actions:equities
INE978A01019,HERITGFOOD,bonus,Bonus 1:1,2.0,2013-07-26,nse_corp_actions:equities
INE093A01033,HEXAWARE,bonus,Dividend Rs 1.40 Per Share / Bonus 1:1,2.0,2011-02-24,nse_corp_actions:equities
INE170I01016,HGS,bonus,Bonus 1:1,2.0,2022-02-22,nse_corp_actions:equities
INE475B01014,HIKAL,bonus,Bonus 1:2,1.5,2018-06-22,nse_corp_actions:equities
INE475B01014,HIKAL,split,Face Value Split (Sub-Division): From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2015-02-27,nse_corp_actions:equities
INE310C01011,HINDCOMPOS,bonus+split,Bonus 1:2/Face Value Split (Sub-Division) From Rs 10 Per Share To Rs 5 Per Share,3.0,2017-05-25,nse_corp_actions:equities
INE642Y01011,HINDCON,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-11-10,nse_corp_actions:equities
INE551A01022,HINDDORROL,bonus,Bonus 1:1,2.0,2010-03-15,nse_corp_actions:equities
INE551A01022,HINDDORROL,bonus,Bonus 1:5,1.2,2006-11-23,nse_corp_actions:equities
INE551A01022,HINDDORROL,split,Fv Split Rs.10/- To Rs.2/,5.0,2006-05-26,nse_corp_actions:equities
INE952A01022,HINDNATGLS,split,Fv Split Rs.10/- To Rs.2/,5.0,2009-11-12,nse_corp_actions:equities
INE094A01015,HINDPETRO,bonus,Bonus 1:2,1.5,2024-06-21,nse_corp_actions:equities
INE094A01015,HINDPETRO,bonus,Bonus 1:2/ Dividend - Rs 1.10 Per Share,1.5,2017-07-11,nse_corp_actions:equities
INE094A01015,HINDPETRO,bonus,Bonus 2:1,3.0,2016-09-14,nse_corp_actions:equities
INE267A01017,HINDZINC,bonus+split,Bonus - 1:1 And Face Value Split From Rs. 10 To Rs. 2,5.0,2011-03-07,nse_corp_actions:equities
INE835D01023,HIRECT,bonus,Bonus 1:1,2.0,2026-03-27,nse_corp_actions:equities
INE835D01023,HIRECT,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-08-28,nse_corp_actions:equities
INE106T01017,HITECH,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-03-17,nse_corp_actions:equities
INE127B01011,HITECHGEAR,bonus,Bonus 1:1,2.0,2010-12-01,nse_corp_actions:equities
INE461D01010,HLEGLAS,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-10-18,nse_corp_actions:equities
INE0ECP01016,HMAAGRO,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-12-29,nse_corp_actions:equities
INE254N01018,HNDFDS,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-07-21,nse_corp_actions:equities
INE0GSL01016,HPAL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-11-09,nse_corp_actions:equities
INE019C01026,HSCL,split,Face Value Split From Rs.10/- To Re.1/-,10.0,2010-11-08,nse_corp_actions:equities
INE501G01024,HTMEDIA,split,Fv Split Rs.10/- To Rs.2/,5.0,2006-12-28,nse_corp_actions:equities
INE275B01026,HUHTAMAKI,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-05-25,nse_corp_actions:equities
INE090A01013,ICICIBANK,bonus,Annual General Meeting/Dividend - Rs 2.50 Per Share/Bonus 1:10 (Revised),1.1,2017-06-20,nse_corp_actions:equities
INE090A01013,ICICIBANK,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2014-12-04,nse_corp_actions:equities
INE306B01029,ICSA,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-10-23,nse_corp_actions:equities
INE022Q01012,IEX,bonus,Bonus 2:1,3.0,2021-12-03,nse_corp_actions:equities
INE022Q01012,IEX,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2018-10-19,nse_corp_actions:equities
INE133Y01011,IFGLEXPOR,bonus,Bonus 1:1,2.0,2025-07-18,nse_corp_actions:equities
INE188B01013,IGARASHI,bonus,Bonus 25:202,1.123762,2018-09-27,nse_corp_actions:equities
INE203G01019,IGL,bonus,Bonus 1:1,2.0,2025-01-31,nse_corp_actions:equities
INE203G01019,IGL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2017-11-09,nse_corp_actions:equities
INE530B01024,IIFL,split,Fv Split Rs.10/- To Rs.2/,5.0,2008-08-08,nse_corp_actions:equities
INE919H01018,IMFA,bonus,Bonus 1:1,2.0,2022-01-07,nse_corp_actions:equities
INE547E01014,IMPAL,bonus,Bonus 1:2,1.5,2019-10-25,nse_corp_actions:equities
INE547E01014,IMPAL,bonus,Bonus 1:1,2.0,2012-09-10,nse_corp_actions:equities
INE0LGX01024,INA,split,Face Value Split Rs.10 to Rs.1 (verified rec 2025-01-24),10.0,2025-01-24,verification_2026-05-31
INE053A01029,INDHOTEL,split,Fv Split Rs.10/- To Re.1/,10.0,2006-10-27,nse_corp_actions:equities
INE560A01015,INDIAGLYCO,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2025-08-12,nse_corp_actions:equities
INE933S01016,INDIAMART,bonus,Bonus 1:1,2.0,2023-06-21,nse_corp_actions:equities
INE323C01022,INDIANHUME,bonus,Bonus 1:1,2.0,2016-12-09,nse_corp_actions:equities
INE323C01022,INDIANHUME,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2010-08-30,nse_corp_actions:equities
INE092B01017,INDNIPPON,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2018-03-21,nse_corp_actions:equities
INE092B01017,INDNIPPON,bonus,Bonus 2:5,1.4,2011-09-20,nse_corp_actions:equities
INE873D01016,INDOCO,bonus+split,Bonus 1:2 And Face Value Split From Rs.10 To Rs.2,7.5,2012-05-17,nse_corp_actions:equities
INE337M01013,INDOTHAI,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2025-07-18,nse_corp_actions:equities
INE611L01013,INDTERRAIN,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2015-12-21,nse_corp_actions:equities
,INDUSFILA,split,Yahoo Finance (Ratio: 0.01),0.01,2026-02-09,yfinance
,INDUSFILA,split,Yahoo Finance (Ratio: 0.2636),0.2636,2026-01-29,yfinance
INE486J01014,INFINITE,bonus,Bonus 1:26,1.038462,2017-11-01,nse_corp_actions:equities
399193,INFINIUM,bonus,BONUS 1:1,2.0,2023-09-13,nse_corp_actions:sme
INE344S01016,INFOBEAN,bonus,Bonus 3:1,4.0,2026-02-27,nse_corp_actions:equities
INE804D01011,INFODRIVE,split,Face Value Split (Sub Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2014-12-24,nse_corp_actions:equities
INE009A01021,INFY,bonus,Bonus 1:1,2.0,2018-09-04,nse_corp_actions:equities
INE009A01021,INFY,bonus,Annual General Meeting/ Dividend - Rs 29.50/- Per Share And Bonus 1:1,2.0,2015-06-15,nse_corp_actions:equities
INE009A01021,INFY,bonus,Bonus 1:1,2.0,2014-12-02,nse_corp_actions:equities
INE009A01021,INFY,bonus,Bonus 1:1,2.0,2006-07-13,nse_corp_actions:equities
465517,INM,bonus,BONUS 1:1,2.0,2025-12-05,nse_corp_actions:sme
388794,INNOVANA,bonus,BONUS 1:1,2.0,2023-03-29,nse_corp_actions:sme
313607,INNOVANA,bonus,BONUS 3:2,2.5,2019-12-17,nse_corp_actions:sme
,INNOVATIVE,split,Yahoo Finance (Ratio: 0.035),0.035,2024-06-26,yfinance
INE066P01011,INOXWIND,bonus,Bonus 3:1,4.0,2024-05-24,nse_corp_actions:equities
INE070I01018,INSECTICID,bonus,Bonus 1:2,1.5,2022-09-30,nse_corp_actions:equities
INE070I01018,INSECTICID,bonus,Bonus 1:2,1.5,2015-04-16,nse_corp_actions:equities
INE878H01016,INVENTURE,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2021-06-24,nse_corp_actions:equities
,INVENTURE,split,Yahoo Finance (Ratio: 4.0),4.0,2012-05-22,yfinance
INE242A01010,IOC,bonus,Bonus 1:2,1.5,2022-06-30,nse_corp_actions:equities
INE242A01010,IOC,bonus,Bonus 1:1,2.0,2018-03-15,nse_corp_actions:equities
INE242A01010,IOC,bonus,Bonus 1:1,2.0,2016-10-18,nse_corp_actions:equities
INE242A01010,IOC,bonus,Bonus 1:1,2.0,2009-10-29,nse_corp_actions:equities
INE485C01011,IOLCP,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2025-03-11,nse_corp_actions:equities
INE570A01014,IONEXCHANG,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-06-12,nse_corp_actions:equities
INE571A01020,IPCALAB,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2022-01-10,nse_corp_actions:equities
INE571A01020,IPCALAB,split,Fv Split Rs.10 To Rs.2,5.0,2010-03-22,nse_corp_actions:equities
INE821I01014,IRB,bonus,Bonus 1:1,2.0,2026-03-30,nse_corp_actions:equities
INE821I01014,IRB,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-02-22,nse_corp_actions:equities
INE962Y01013,IRCON,bonus,Bonus 1:1,2.0,2021-05-20,nse_corp_actions:equities
INE962Y01013,IRCON,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2020-04-03,nse_corp_actions:equities
INE335Y01012,IRCTC,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2021-10-28,nse_corp_actions:equities
INE01GN01017,IRISDOREME,bonus,Bonus 1:1,2.0,2025-07-04,nse_corp_actions:equities
INE01GN01017,IRISDOREME,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-08-11,nse_corp_actions:equities
332494,IRISDOREME,bonus,BONUS 5:2,3.5,2020-10-14,nse_corp_actions:sme
409217,ISHAN,bonus,BONUS 2:1,3.0,2024-01-25,nse_corp_actions:sme
409211,ISHAN,split,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,10.0,2024-01-25,nse_corp_actions:sme
INE154A01025,ITC,bonus,Bonus 1:2,1.5,2016-07-01,nse_corp_actions:equities
INE154A01025,ITC,bonus,Bonus 1:1,2.0,2010-08-03,nse_corp_actions:equities
INE050B01023,IVC,bonus,Bonus 1:2,1.5,2013-12-26,nse_corp_actions:equities
INE050B01023,IVC,split,Fv Split Rs.10/- To Rs.2/,5.0,2009-09-16,nse_corp_actions:equities
INE050B01023,IVC,bonus,Agm / Div-35% / Bonus 1:2,1.5,2006-06-23,nse_corp_actions:equities
INE414I01018,IVRCLAH,bonus,Bonus 1:2,1.5,2010-05-20,nse_corp_actions:equities
INE875A01025,IVRCLINFRA,bonus,Bonus 1:1,2.0,2010-03-18,nse_corp_actions:equities
INE168A01017,J&KBANK,split,Face Value Split - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2014-09-04,nse_corp_actions:equities
INE199G01027,JAGRAN,split,Fv Split Rs.10/- To Rs.2/,5.0,2008-01-09,nse_corp_actions:equities
INE199G01027,JAGRAN,bonus,Bonus 1:5,1.2,2006-11-02,nse_corp_actions:equities
INE048B01027,JAGSNPHARM,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share,2.5,2025-01-08,nse_corp_actions:equities
INE091G01018,JAIBALAJI,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2025-01-17,nse_corp_actions:equities
,JAIPURKURT,split,Yahoo Finance (Ratio: 2.5),2.5,2019-04-30,yfinance
462872,JAKHARIA,bonus,BONUS 2:1,3.0,2025-10-08,nse_corp_actions:sme
INE039C01016,JAMNAAUTO,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,5.0,2017-10-05,nse_corp_actions:equities
INE039C01016,JAMNAAUTO,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2015-12-03,nse_corp_actions:equities
INE039O01011,JASH,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2024-10-30,nse_corp_actions:equities
INE785A01026,JAYAGROGN,bonus,Bonus 1:1,2.0,2017-08-01,nse_corp_actions:equities
INE571B01028,JAYBARMARU,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share,2.5,2023-10-26,nse_corp_actions:equities
INE571B01028,JAYBARMARU,bonus,Bonus 1:1,2.0,2021-06-07,nse_corp_actions:equities
INE571B01028,JAYBARMARU,bonus,Bonus 1:1,2.0,2006-09-25,nse_corp_actions:equities
INE364A01012,JAYSREETEA,split,Face Value Split From Rs.10/- To Rs.5/-,2.0,2010-08-13,nse_corp_actions:equities
INE572A01028,JBCHEPHARM,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2023-09-18,nse_corp_actions:equities
INE927D01010,JBMA,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2025-01-31,nse_corp_actions:equities
INE927D01010,JBMA,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share,2.5,2022-02-21,nse_corp_actions:equities
INE927D01010,JBMA,bonus+split,Bonus 1:1 And Face Value Split Rs.10/- To Rs.5/- Per Share,4.0,2014-10-08,nse_corp_actions:equities
INE927D01010,JBMA,bonus,Bonus 1:2,1.5,2007-10-24,nse_corp_actions:equities
INE982V01017,JETFREIGHT,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2022-05-19,nse_corp_actions:equities
